0,1,2,3,4,5
"They held up the bright new diesel buses and , even worse , blocked the progress of private motorists in bulbous Austins and lumpen Humbers in canyon-like city thoroughfares .",0,28,thoroughfares,NOUN,a public road from one place to another<FF>
They picked up power from a spider 's web of unsightly overhead wires .,0,3,power,NOUN,possession of controlling influence<FF>(physics) the rate of doing work; measured in watts (= joules/second)<FF>possession of the qualities (especially mental qualities) required to do something or get something done<FF>(of a government or government official) holding an office means being in power<FF>one possessing or exercising power or influence or authority<FF>a mathematical notation indicating the number of times a quantity is multiplied by itself<FF>physical strength<FF>a state powerful enough to influence events throughout the world<FF>a very wealthy or powerful businessman<FF>
They picked up power from a spider 's web of unsightly overhead wires .,1,6,spider,NOUN,"predatory arachnid with eight legs, two poison fangs, two feelers, and usually two silk-spinning organs at the back end of the body; they spin silk to make cocoons for eggs or traps for prey<FF>a computer program that prowls the internet looking for publicly accessible resources that can be added to a database; the database can then be searched with a search engine<FF>a skillet made of cast iron<FF>"
They picked up power from a spider 's web of unsightly overhead wires .,1,8,web,NOUN,an intricate network suggesting something that was formed by weaving or interweaving<FF>an intricate trap that entangles or ensnares its victim<FF>the flattened weblike part of a feather consisting of a series of barbs on either side of the shaft<FF>an interconnected system of things or people<FF>computer network consisting of a collection of internet sites that offer text and graphics and sound and animation resources through the hypertext transfer protocol<FF>a fabric (especially a fabric in the process of being woven)<FF>membrane connecting the toes of some aquatic birds and mammals<FF>
They picked up power from a spider 's web of unsightly overhead wires .,0,12,wires,NOUN,ligament made of metal and used to fasten things or make cages or fences etc<FF>a metal conductor that carries electricity over a distance<FF>the finishing line on a racetrack<FF>a message transmitted by telegraph<FF>
"They were inflexible in operation , draughty , and mobile reminders of TB epidemics with the enamelled Ã¢ÂÂ Do Not Spit signs screwed to their bulkheads .",1,4,operation,NOUN,the state of being in effect or being operative<FF>a business especially one run on a large scale<FF>a planned activity involving many people performing various actions<FF>(computer science) data processing in which the result is completely specified by a rule (especially the processing that results from a single instruction)<FF>activity by a military or naval force (as a maneuver or campaign)<FF>a medical procedure involving an incision with instruments; performed to repair damage or arrest disease in a living body<FF>a process or series of acts especially of a practical or mechanical nature involved in a particular form of work<FF>process or manner of functioning or operating<FF>(psychology) the performance of some composite cognitive activity; an operation that affects mental contents<FF>(mathematics) calculation by mathematical methods<FF>the activity of operating something (a machine or business etc.)<FF>
"They were inflexible in operation , draughty , and mobile reminders of TB epidemics with the enamelled Ã¢ÂÂ Do Not Spit signs screwed to their bulkheads .",0,10,reminders,NOUN,a message that helps you remember something<FF>an experience that causes you to remember something<FF>someone who gives a warning so that a mistake can be avoided<FF>
"They were inflexible in operation , draughty , and mobile reminders of TB epidemics with the enamelled Ã¢ÂÂ Do Not Spit signs screwed to their bulkheads .",0,13,epidemics,NOUN,a widespread outbreak of an infectious disease; many people are infected at the same time<FF>
"They were inflexible in operation , draughty , and mobile reminders of TB epidemics with the enamelled Ã¢ÂÂ Do Not Spit signs screwed to their bulkheads .",0,17,Ã¢ÂÂ,NOUN,Ã¢ÂÂ<FF>
"They were inflexible in operation , draughty , and mobile reminders of TB epidemics with the enamelled Ã¢ÂÂ Do Not Spit signs screwed to their bulkheads .",0,21,signs,NOUN,a perceptible indication of something not immediately apparent (as a visible clue that something has happened)<FF>a public display of a message<FF>any nonverbal action or gesture that encodes a message<FF>structure displaying a board on which advertisements can be posted<FF>(astrology) one of 12 equal areas into which the zodiac is divided<FF>(medicine) any objective evidence of the presence of a disorder or disease<FF>having an indicated pole (as the distinction between positive and negative electric charges)<FF>an event that is experienced as indicating important things to come<FF>a gesture that is part of a sign language<FF>a fundamental linguistic unit linking a signifier to that which is signified; --de Saussure<FF>a character indicating a relation between quantities<FF>
