0,1,2,3,4,5
She was crushed by his refusal of her invitation .,1,2,crushed,VERB,"come down on or keep down by unjust use of one's authority<FF>to compress with violence, out of natural shape or condition<FF>come out better in a competition, race, or conflict<FF>break into small pieces<FF>humiliate or depress completely<FF>crush or bruise<FF>make ineffective<FF>become injured, broken, or distorted by pressure<FF>"
The plastic bottle crushed against the wall .,0,3,crushed,VERB,"come down on or keep down by unjust use of one's authority<FF>to compress with violence, out of natural shape or condition<FF>come out better in a competition, race, or conflict<FF>break into small pieces<FF>humiliate or depress completely<FF>crush or bruise<FF>make ineffective<FF>become injured, broken, or distorted by pressure<FF>"
The cigar smoke curled up at the ceiling .,1,3,curled,VERB,"form a curl, curve, or kink<FF>shape one's body into a curl<FF>wind around something in coils or loops<FF>twist or roll into coils or ringlets<FF>play the Scottish game of curling<FF>"
"Curl my hair , please .",0,0,Curl,VERB,"form a curl, curve, or kink<FF>shape one's body into a curl<FF>wind around something in coils or loops<FF>twist or roll into coils or ringlets<FF>play the Scottish game of curling<FF>"
He dashed the plate against the wall .,0,1,dashed,VERB,"run or move very quickly or hastily<FF>break into pieces, as by striking or knocking over<FF>hurl or thrust violently<FF>destroy or break<FF>cause to lose courage<FF>add an enlivening or altering element to<FF>"
dashed ambitions and hopes .,1,0,dashed,VERB,"run or move very quickly or hastily<FF>break into pieces, as by striking or knocking over<FF>hurl or thrust violently<FF>destroy or break<FF>cause to lose courage<FF>add an enlivening or altering element to<FF>"
blue paint dashed with white .,0,2,dashed,VERB,"run or move very quickly or hastily<FF>break into pieces, as by striking or knocking over<FF>hurl or thrust violently<FF>destroy or break<FF>cause to lose courage<FF>add an enlivening or altering element to<FF>"
deflate the air mattress .,0,0,deflate,VERB,"collapse by releasing contained air or gas<FF>release contained air or gas from<FF>reduce or lessen the size or importance of<FF>produce deflation in<FF>reduce or cut back the amount or availability of, creating a decline in value or prices<FF>become deflated or flaccid, as by losing air<FF>"
The bad review of his work deflated his self - confidence .,1,6,deflated,VERB,"collapse by releasing contained air or gas<FF>release contained air or gas from<FF>reduce or lessen the size or importance of<FF>produce deflation in<FF>reduce or cut back the amount or availability of, creating a decline in value or prices<FF>become deflated or flaccid, as by losing air<FF>"
The new measures deflated the economy .,1,3,deflated,VERB,"collapse by releasing contained air or gas<FF>release contained air or gas from<FF>reduce or lessen the size or importance of<FF>produce deflation in<FF>reduce or cut back the amount or availability of, creating a decline in value or prices<FF>become deflated or flaccid, as by losing air<FF>"
deflate the currency .,1,0,deflate,VERB,"collapse by releasing contained air or gas<FF>release contained air or gas from<FF>reduce or lessen the size or importance of<FF>produce deflation in<FF>reduce or cut back the amount or availability of, creating a decline in value or prices<FF>become deflated or flaccid, as by losing air<FF>"
The balloons deflated .,0,2,deflated,VERB,"collapse by releasing contained air or gas<FF>release contained air or gas from<FF>reduce or lessen the size or importance of<FF>produce deflation in<FF>reduce or cut back the amount or availability of, creating a decline in value or prices<FF>become deflated or flaccid, as by losing air<FF>"
Chanel designed the famous suit .,0,1,designed,VERB,"make or work out a plan for; devise<FF>plan something for a specific role or purpose or effect<FF>create the design for; create or execute in an artistic or highly skilled manner<FF>make a design of; plan out in systematic, often graphic form<FF>create designs<FF>conceive or fashion in the mind; invent<FF>intend or have as a purpose<FF>"
She designed a good excuse for not attending classes that day .,1,1,designed,VERB,"make or work out a plan for; devise<FF>plan something for a specific role or purpose or effect<FF>create the design for; create or execute in an artistic or highly skilled manner<FF>make a design of; plan out in systematic, often graphic form<FF>create designs<FF>conceive or fashion in the mind; invent<FF>intend or have as a purpose<FF>"
Fire had devoured our home .,1,2,devoured,VERB,destroy completely<FF>enjoy avidly<FF>eat immoderately<FF>eat greedily<FF>
She devoured his novels .,1,1,devoured,VERB,destroy completely<FF>enjoy avidly<FF>eat immoderately<FF>eat greedily<FF>
he devoured three sandwiches .,0,1,devoured,VERB,destroy completely<FF>enjoy avidly<FF>eat immoderately<FF>eat greedily<FF>
I can not digest milk products .,0,3,digest,VERB,"convert food into absorbable substances<FF>arrange and integrate in the mind<FF>put up with something or somebody unpleasant<FF>become assimilated into the body<FF>systematize, as by classifying and summarizing<FF>soften or disintegrate, as by undergoing exposure to heat or moisture<FF>make more concise<FF>soften or disintegrate by means of chemical action, heat, or moisture<FF>"
I can not digest all this information .,1,3,digest,VERB,"convert food into absorbable substances<FF>arrange and integrate in the mind<FF>put up with something or somebody unpleasant<FF>become assimilated into the body<FF>systematize, as by classifying and summarizing<FF>soften or disintegrate, as by undergoing exposure to heat or moisture<FF>make more concise<FF>soften or disintegrate by means of chemical action, heat, or moisture<FF>"
Protein digests in a few hours .,0,1,digests,VERB,"convert food into absorbable substances<FF>arrange and integrate in the mind<FF>put up with something or somebody unpleasant<FF>become assimilated into the body<FF>systematize, as by classifying and summarizing<FF>soften or disintegrate, as by undergoing exposure to heat or moisture<FF>make more concise<FF>soften or disintegrate by means of chemical action, heat, or moisture<FF>"
the government digested the entire law into a code .,1,2,digested,VERB,"convert food into absorbable substances<FF>arrange and integrate in the mind<FF>put up with something or somebody unpleasant<FF>become assimilated into the body<FF>systematize, as by classifying and summarizing<FF>soften or disintegrate, as by undergoing exposure to heat or moisture<FF>make more concise<FF>soften or disintegrate by means of chemical action, heat, or moisture<FF>"
He downed three martinis before dinner .,1,1,downed,VERB,drink down entirely<FF>eat immoderately<FF>bring down or defeat (an opponent)<FF>shoot at and force to come down<FF>cause to come or go down<FF>improve or perfect by pruning or polishing<FF>
Some people can down a pound of meat in the course of one meal .,1,3,down,VERB,drink down entirely<FF>eat immoderately<FF>bring down or defeat (an opponent)<FF>shoot at and force to come down<FF>cause to come or go down<FF>improve or perfect by pruning or polishing<FF>
The policeman downed the heavily armed suspect .,0,2,downed,VERB,drink down entirely<FF>eat immoderately<FF>bring down or defeat (an opponent)<FF>shoot at and force to come down<FF>cause to come or go down<FF>improve or perfect by pruning or polishing<FF>
The rain water drains into this big vat .,0,3,drains,VERB,flow off gradually<FF>deplete of resources<FF>empty of liquid; drain the liquid from<FF>make weak<FF>
We drained the oil tank .,0,1,drained,VERB,flow off gradually<FF>deplete of resources<FF>empty of liquid; drain the liquid from<FF>make weak<FF>
Life in the camp drained him .,1,4,drained,VERB,flow off gradually<FF>deplete of resources<FF>empty of liquid; drain the liquid from<FF>make weak<FF>
snow drifting several feet high .,0,1,drifting,VERB,"be in motion due to some air or water current<FF>wander from a direct course or at random<FF>move about aimlessly or without any destination, often in search of food or employment<FF>vary or move from a fixed point or course<FF>live unhurriedly, irresponsibly, or freely<FF>move in an unhurried fashion<FF>cause to be carried by a current<FF>drive slowly and far afield for grazing<FF>be subject to fluctuation<FF>be piled up in banks or heaps by the force of wind or a current<FF>"
stock prices are drifting higher .,1,3,drifting,VERB,"be in motion due to some air or water current<FF>wander from a direct course or at random<FF>move about aimlessly or without any destination, often in search of food or employment<FF>vary or move from a fixed point or course<FF>live unhurriedly, irresponsibly, or freely<FF>move in an unhurried fashion<FF>cause to be carried by a current<FF>drive slowly and far afield for grazing<FF>be subject to fluctuation<FF>be piled up in banks or heaps by the force of wind or a current<FF>"
My son drifted around for years in California before going to law school .,1,2,drifted,VERB,"be in motion due to some air or water current<FF>wander from a direct course or at random<FF>move about aimlessly or without any destination, often in search of food or employment<FF>vary or move from a fixed point or course<FF>live unhurriedly, irresponsibly, or freely<FF>move in an unhurried fashion<FF>cause to be carried by a current<FF>drive slowly and far afield for grazing<FF>be subject to fluctuation<FF>be piled up in banks or heaps by the force of wind or a current<FF>"
The unknown young man drifted among the invited guests .,1,4,drifted,VERB,"be in motion due to some air or water current<FF>wander from a direct course or at random<FF>move about aimlessly or without any destination, often in search of food or employment<FF>vary or move from a fixed point or course<FF>live unhurriedly, irresponsibly, or freely<FF>move in an unhurried fashion<FF>cause to be carried by a current<FF>drive slowly and far afield for grazing<FF>be subject to fluctuation<FF>be piled up in banks or heaps by the force of wind or a current<FF>"
